id_rtufecha,scans_good,scans_bad,bytes_transmited,bytes_recived,scan_type_init,enviados,fallidos,alarmas,duracion_int,tipo_evento
44288TRUJILLNUEV,144807,1438,743895,11802950,2,1,1,0,0,1
44218HUAYUCACHI,271992,59,1360635,1656486,2,2,0,0,0,0
44258TRUJILLNUEV,145631,1372,744195,11410567,0,4,4,0,0,1
44218HUANCAVEL_N,1974152,0,1481588,54614984,0,1,0,0,0,0
44297ICA,148506,94,744900,13910060,0,15,15,0,0,1
44219TRUJILLNUEV,145481,1476,745060,11208905,12,9,6,0,0,1
44254TRUJILLNUEV,144741,1346,739195,11493978,3,7,7,0,0,2
44214TRUJILLNUEV,144241,1446,740965,11068414,11,3,3,0,0,2
44218TINGOM_ETS_N,417154,0,313922,31105176,0,3,0,0,0,0
44218SANJUAN_N,861112,2,648106,23989247,3,2,0,0,0,0
44222TRUJILLNUEV,146175,1420,747215,11401744,0,18,6,2,1462,1
44218ZORRITOS_N,860459,0,647186,24006182,0,16,0,0,0,0
44218TALARA N,202756,0,152944,5511686,0,2,0,0,0,0
44324ICA,147624,168,742125,12408549,0,21,3,1,41573,2
44204TRUJILLNUEV,146293,1560,748685,11051601,0,2,2,0,0,1
44218LA_BREA,290656,0,218470,8486410,8,4,0,0,0,0
44218REQUE,1717960,0,1289418,53214510,0,6,0,0,0,0
44218CHAVARRIA_N,931691,0,700050,26494570,0,4,0,0,0,0
44218AMARILIS,68779,0,41688,7124247,0,6,0,0,0,0
44326TRUJILLNUEV,143471,3889,746010,10980141,0,5,2,0,0,2
44255TRUJILLNUEV,146039,1357,746650,11347712,2,7,3,1,26,2
44226LA_BREA,995512,0,747438,29842116,6,2,2,0,0,2
44218TRUJILLO_N,3392393,0,2546000,105960501,0,9,0,0,0,0
44219TOCACHE_N,584295,0,439866,16039680,0,1,0,0,0,0
44219AZANGARO,207882,34,1039800,2225037,0,1,0,0,0,0
44219AYAVIRI,44903,12,224770,4624740,0,2,0,0,0,0
44210TRUJILLNUEV,146523,1370,749285,11130830,0,5,5,0,0,1
44239TRUJILLNUEV,146279,1440,749840,11808769,0,9,5,2,22,1
44219HUACHO,116033,219,582850,6588353,0,3,0,0,0,0
44258SANTUARIO,143934,1,750246,7474112,20,6,6,4,14,1
44219HUAYUCACHI,272947,53,1365415,1609709,0,2,0,0,0,0
44219QUENCORO_N,1789746,0,1344080,50739259,2,2,0,6,338,0
44219LANINA_N,2539172,0,1905936,75685643,0,4,0,0,0,0
44219HUANCAVEL_N,2085381,0,1565062,57788723,0,1,0,0,0,0
44336ICA,149048,152,748010,11913880,0,18,3,0,0,2
44255SANJUAN_N,996127,0,748676,27512571,0,97,3,0,0,2
44205TRUJILLNUEV,146786,1575,752405,10797571,65,2,2,0,0,2
44219TINGOM_ETS_N,422995,0,318300,31614034,0,2,0,0,0,0
44219PLANICIE,202456,267,1015020,6477563,0,6,0,1,4,0
44212TRUJILLNUEV,146975,1377,750645,11146540,0,2,2,0,0,1
44251TRUJILLNUEV,146946,1305,750975,10881879,2,2,2,0,0,1
44219ZORRITOS_N,819441,0,616498,22796350,0,18,0,0,0,0
44219TALARA N,199060,0,150514,5428338,0,3,0,0,0,0
44279ICA,152423,81,764770,13077031,2,30,30,1,7,2
44238TRUJILLNUEV,146727,1426,751160,11687384,0,16,5,0,0,1
44237LA_BREA,1038438,0,779584,31360935,1,2,2,0,0,2
44219REQUE,1674845,0,1257108,51246137,0,6,0,0,0,0
44299ICA,159151,97,798175,11972537,2,18,9,1,38,2
44219COMBAPATA_N,3730759,0,2798904,124084556,3,4,0,0,0,0
44267ICA,160703,88,805475,12348616,3,21,21,1,2,2
44263LA_BREA,1090486,0,818556,33849808,0,13,1,0,0,2
44278ICA,163985,103,821785,11783813,2,9,9,1,56,2
44245TRUJILLNUEV,147263,1417,752225,11144630,8,6,6,0,0,1
44228ICA,150207,68,752735,13698887,0,12,12,0,0,1
44220AZANGARO,207571,38,1038305,2301127,0,1,0,1,614,0
44218TRUJILLNUEV,146543,1471,752835,11254531,0,1,1,0,0,1
44220ZAPALLAL,229294,715,1150565,2303914,0,8,0,0,0,0
44240ICA,148428,649,753550,9303522,135,9,9,0,0,1
44220VENTANILLA,195245,288,979420,7101331,0,9,0,0,0,0
44225TRUJILLNUEV,147556,1427,754665,11726188,0,3,3,0,0,1
44220HUAYUCACHI,272768,47,1364480,1680757,0,2,0,0,0,0
44220LANINA_N,2557497,0,1919626,76493498,0,3,0,0,0,0
44220PUNO_N,357237,0,268986,11803222,0,4,0,0,0,0
44241INDEPE_N,1007269,0,755576,43658950,2,116,20,25,1674,1
44220CARABAYLLO,235525,343,1181380,9180832,0,15,0,2,34,0
44220GUADALUPE_N,1499499,0,1125732,41893828,0,6,0,0,0,0
44284ICA,150848,74,755585,13428090,0,33,33,0,0,1
44225ICA,164437,75,823760,11415256,2,14,14,1,42,2
44276TOCACHE_N,1103120,0,828654,30299801,0,3,3,0,0,2
44220PLANICIE,202860,259,1018005,6469488,2,2,0,0,0,0
44220MOQUEGUA_N,13725,1,5490,2659286,155,9,0,105,7660,0
44220SANJUAN_N,933803,0,701970,25994669,0,2,0,0,0,0
44233TRUJILLNUEV,148229,1340,756045,10956287,0,44,12,0,0,1
44220ZORRITOS_N,892725,0,671502,24910619,0,5,0,0,0,0
44220TALARA N,202166,0,152802,5506478,0,2,0,0,0,0
44220CARAPONGO,777054,0,583230,35126350,0,12,0,0,0,0
44286INDEPE_N,1110927,0,833718,76976530,0,30,28,0,0,2
44272TRUJILLNUEV,148134,1368,756940,10876296,4,7,7,0,0,1
44205ICA,165963,129,834895,11641995,8,12,12,1,2,2
44220REQUE,1639224,0,1230408,50046434,0,4,0,0,0,0
44311TRUJILLNUEV,146775,2740,756985,11127858,0,4,1,0,0,1
44322ZORRITOS_N,1124362,0,845288,31660065,0,14,1,0,0,2
44282INDEPE_N,1127804,0,846386,78044181,1,41,39,0,0,2
44278INDEPE_N,1146410,0,860244,78363264,0,28,27,0,0,2
44262TRUJILLNUEV,148218,1408,757820,10593223,0,2,2,0,0,1
44273TRUJILLNUEV,148579,1349,757965,10879979,0,2,2,0,0,1
44221CHILCA1,208009,26,1040650,6710844,0,6,0,0,0,0
44221HUACHO,119612,159,599870,6317052,0,3,0,1,14,0
44221VENTANILLA,196305,342,985390,6797589,0,3,0,0,0,0
44286TRUJILLNUEV,148579,1382,758620,10631177,0,3,3,0,0,1
44221LANINA_N,2566056,0,1926180,76779322,0,13,0,0,0,0
44221PUNO_N,360487,0,271616,11885515,1,1,0,0,0,0
44325SURIRAY,1151650,26,865482,32458198,3,18,2,0,0,2
44227ICA,151396,85,759145,13523449,0,14,14,0,0,1
44221CARABAYLLO,241507,330,1211815,8904363,4,13,0,0,0,0
44221GUADALUPE_N,1474237,0,1107076,41150148,0,3,0,0,0,0
44323SURIRAY,1152525,25,865874,32333612,0,23,2,0,0,2
44287INDEPE_N,1154179,0,866166,78856988,0,24,23,0,0,2
44221TINGOM_ETS_N,432543,0,325404,32791698,0,2,0,0,0,0
44221PLANICIE,199162,274,998780,6816228,0,2,0,0,0,0
44221MOQUEGUA_N,29140,0,23850,1675936,130,3,0,0,0,0
44265TRUJILLNUEV,148872,1357,759430,11031088,0,4,4,0,0,1
44221ZORRITOS_N,878973,0,661016,24548827,0,11,0,0,0,0
44221TALARA N,199957,0,150916,5441193,0,2,0,0,0,0
44221CARAPONGO,797470,0,598728,33415574,0,5,0,0,0,0
44281INDEPE_N,1158777,0,869804,79211295,0,27,27,0,0,2
44266TRUJILLNUEV,148936,1355,760045,11086227,0,4,3,0,0,1
44329ZORRITOS_N,1159277,1,871442,32559442,1,31,3,0,0,2
44221REQUE,1520842,0,1141576,46391382,0,2,0,0,0,0
44221CHAVARRIA_N,914926,6,687664,25918950,1,2,0,0,0,0
44285INDEPE_N,1162437,0,872412,79781527,0,30,28,0,0,2
44221PARAGSHA_NVA,175366,447,881595,8653520,6,5,5,0,0,2
44221TRUJILLO_N,3070216,0,2304394,95649812,0,3,0,0,0,0
44222AZANGARO,210302,52,1053125,2264188,0,2,0,1,604,0
44222ZAPALLAL,228953,926,1150160,2266755,0,4,0,0,0,0
44283ICA,152054,75,762305,13833362,2,30,30,0,0,1
44222HUACHO,116714,188,585815,6426390,2,6,0,0,0,0
44222VENTANILLA,197911,281,992625,6752792,0,6,0,0,0,0
44262ICA,152076,64,762760,13405217,0,3,3,0,0,1
44205DESIERTO,152364,183,762820,4569553,2,11,5,1,6,1
44222LANINA_N,2561321,0,1922740,76490865,0,4,0,0,0,0
44285TRUJILLNUEV,149411,1405,762840,11030754,0,2,2,0,0,1
44260TRUJILLNUEV,149517,1349,763330,10598614,7,5,5,0,0,1
44289INDEPE_N,1179587,0,884936,79075070,0,14,14,0,0,2
44222TINGOM_ETS_N,425034,0,319820,32066572,0,1,0,0,0,0
44222MOQUEGUA_N,53510,0,40950,2095043,26,4,0,10,3412,0
44314PACHACHACA,152764,51,764385,2720033,4,14,1,8,41411,1
44222ZORRITOS_N,861230,0,647750,24039952,0,13,0,0,0,0
44222TALARA N,202820,0,153280,5524892,0,2,0,0,0,0
44222CARAPONGO,709088,0,532310,29456509,0,10,0,0,0,0
44286SURIRAY,1189359,0,892842,33547179,0,6,2,0,0,2
44222INDEPE_N,702919,0,527280,27084096,0,16,0,1,60,0
44222CHAVARRIA_N,891247,2,669754,25020811,0,4,0,0,0,0
44222COMBAPATA_N,3605628,4,2705310,122270855,12,1,0,0,0,0
44291INDEPE_N,1190493,0,893098,79603955,0,25,23,0,0,2
44222CHICLAYO_N,1491430,0,1120300,51934984,0,4,0,0,0,0
44222TRUJILLO_N,3163253,0,2374038,99298536,0,2,0,6,416,0
44223TOQUEPALA,52941,963,282385,1719792,6,4,0,0,0,0
44223AZANGARO,207861,144,1040825,2203850,52,2,0,0,0,0
44223SANROS_N,1683527,0,1263564,48948045,0,2,0,8,21217,0
44223ZAPALLAL,226972,1116,1140905,2419764,0,4,0,0,0,0
44313ICA,152244,130,764580,12714948,0,48,1,0,0,1
44223VENTANILLA,198756,255,996650,6786584,0,6,0,0,0,0
44330CHICLAYO_N,1197913,0,899784,39325729,0,12,2,0,0,2
44223LANINA_N,2585242,0,1940476,77057639,0,2,0,0,0,0
44223JULIACA_N,160521,0,121188,6068825,0,1,0,0,0,0
44327PARAGSHA_NVA,179190,387,900220,8862641,9,7,1,0,0,2
44232TRUJILLNUEV,150203,1340,766730,11188010,11,4,4,0,0,1
44223GUADALUPE_N,1499590,0,1125708,41867472,0,3,0,0,0,0
44298PARAGSHA_NVA,179621,354,901950,8816014,6,3,3,0,0,2
44295PARAGSHA_NVA,180096,462,905360,8865459,12,11,11,0,0,2
44223SANJUAN_N,937191,0,704442,26060879,0,8,0,1,2,0
44200ICA,153128,89,767030,13247257,0,12,12,0,0,1
44223ZORRITOS_N,880799,0,662534,24593067,0,14,0,0,0,0
44223CARAPONGO,676408,1,507980,29438982,0,13,0,0,0,0
44284PARAGSHA_NVA,180470,504,907815,8734969,9,1,1,0,0,2
44207ICA,153442,95,768865,12970187,0,6,6,0,0,1
44223CHAVARRIA_N,893433,4,671668,25210090,5,8,0,0,0,0
44198TRUJILLNUEV,150524,2094,771315,10383156,2,10,8,0,0,1
44223COMBAPATA_N,3733621,3,2800932,126818828,4,1,0,0,0,0
44258PARAGSHA_NVA,181170,437,910550,8952508,8,2,2,0,0,2
44223CHICLAYO_N,1662567,2,1248040,58464353,0,3,0,0,0,0
44223TRUJILLO_N,3192073,0,2396496,102940532,16,3,0,5,124,0
44224AZANGARO,206815,190,1035840,2207532,39,2,0,1,213,0
44224SANROS_N,1669388,0,1252994,48513339,0,2,0,29,8127,0
44276ICA,154128,92,772185,14009800,0,3,3,0,0,1
44224VENTANILLA,197648,289,991450,6759338,0,4,0,1,2,0
44199SANJUAN_N,1025785,8,772214,28540975,12,51,2,1,6,1
44224HUANCAVEL_N,2056979,0,1543700,57002799,0,1,0,0,0,0
44198ICA,181736,88,910580,9436061,2,24,21,1,10,2
44224CARABAYLLO,241635,318,1216045,8979244,0,32,0,0,0,0
44224GUADALUPE_N,1482085,0,1112792,41366104,0,2,0,0,0,0
44263ICA,154379,91,773500,12753430,0,8,8,0,0,1
44223PARAGSHA_NVA,181431,428,911715,8936900,19,5,5,0,0,2
44224TINGOM_ETS_N,425480,0,320112,32011182,0,2,0,0,0,0
44224PLANICIE,200981,281,1007865,6620280,0,2,0,0,0,0
44224SANJUAN_N,848523,1,638272,23608934,3,8,0,1,3,0
44271ICA,154531,95,774055,12859316,2,12,12,1,34091,1
44224ZORRITOS_N,881710,0,663212,24656172,0,16,0,0,0,0
44210PARAGSHA_NVA,181490,415,911795,8820844,3,2,2,0,0,2
44224CARAPONGO,688692,0,517126,29100279,0,10,0,0,0,0
44322SURIRAY,1214701,0,911910,33912763,0,24,4,0,0,2
44224INDEPE_N,697915,0,523540,26831907,1,25,0,0,0,0
44274TRUJILLNUEV,151946,1348,774320,10282655,0,5,5,0,0,1
44242TRUJILLNUEV,150745,1586,774590,11724046,0,2,2,0,0,1
44290INDEPE_N,1218747,0,914348,81245509,0,10,9,0,0,2
44224TRUJILLO_N,3123190,0,2344910,100000968,14,3,0,0,0,0
44225TINGOMARIA,134148,18,670965,5320410,0,1,0,0,0,0
44209TRUJILLNUEV,151622,1481,774745,10922730,0,2,2,0,0,1
44225VENTANILLA,195281,330,980110,6862179,2,4,0,0,0,0
44204ICA,154345,94,774750,11687263,0,40,38,4,124,1
44225LANINA_N,2588623,0,1942932,77260067,0,1,0,0,0,0
44225YARABAMBA,4041495,0,3032154,209509454,0,1,0,0,0,0
44225JULIACA_N,154765,0,117010,6086379,2,2,0,0,0,0
44224TRUJILLNUEV,151492,1406,775400,11475972,2,8,8,0,0,1
44225CARABAYLLO,241350,272,1212280,9152988,0,28,0,0,0,0
44225GUADALUPE_N,1510472,0,1134120,42058751,0,2,0,0,0,0
44238PARAGSHA_NVA,182136,447,915430,8945798,7,5,5,0,0,2
44295INDEPE_N,1220055,0,915772,83950383,19,34,30,0,0,2
44280PARAGSHA_NVA,182397,401,916365,8971635,8,4,4,0,0,2
44225TINGOM_ETS_N,426389,0,320800,32085684,0,2,0,0,0,0
44225PLANICIE,201246,248,1008825,6676562,0,2,0,0,0,0
44248PARAGSHA_NVA,182520,412,917040,8966422,8,10,9,0,0,2
44225ZORRITOS_N,817531,0,615100,22832310,0,10,0,0,0,0
44225TALARA N,202490,0,153248,5529119,0,6,0,0,0,0
44225CARAPONGO,671611,0,504274,29721384,0,8,0,0,0,0
44314ORCOTUNA,1223908,0,918430,47880046,0,6,2,0,0,2
44208TRUJILLNUEV,150729,1428,776300,10368751,8,5,5,0,0,1
44225CHAVARRIA_N,933353,3,701532,26318438,3,4,0,0,0,0
44235PARAGSHA_NVA,182920,370,918480,9021917,3,3,3,0,0,2
44225TRUJILLO_N,3208233,0,2407740,104579551,0,3,0,0,0,0
44225ORCOTUNA,1121218,1,841342,89721624,2,2,0,0,0,0
44302PARAGSHA_NVA,182944,394,918985,8984250,4,6,1,0,0,2
44272PARAGSHA_NVA,183162,381,919910,8973753,2,3,3,0,0,2
44226AZANGARO,210161,66,1051550,2209671,0,2,0,0,0,0
44226AYAVIRI,43391,16,217185,4895312,0,1,0,0,0,0
44240TRUJILLNUEV,151804,1430,776400,11319302,4,20,5,0,0,1
44241TRUJILLNUEV,151802,1491,777005,11851318,0,37,6,0,0,1
44277ICA,155061,102,778145,13667447,0,12,11,1,34,1
44226VENTANILLA,194530,332,976395,6916457,0,6,0,0,0,0
44214ICA,155688,78,780455,12796852,0,17,14,1,31899,1
44226HUAYUCACHI,273413,22,1367330,1802709,0,6,0,0,0,0
44226QUENCORO_N,1765747,0,1326358,50842526,13,2,0,7,450,0
44226LANINA_N,2517373,0,1889602,74986461,0,4,0,0,0,0
44293PARAGSHA_NVA,183212,390,920225,8959518,6,5,5,0,0,2
44234ICA,155832,91,780990,13760158,0,3,3,0,0,1
44226GUADALUPE_N,1470727,0,1104290,41070276,0,2,0,0,0,0
44217ICA,155928,95,781595,12594507,0,49,43,1,166,1
44321ZORRITOS_N,1225246,0,920738,34426661,0,14,1,0,0,2
44279INDEPE_N,1227695,0,921274,83628527,0,28,27,0,0,2
44203PARAGSHA_NVA,183619,351,921825,8970871,3,1,1,0,0,2
44226PLANICIE,201834,227,1011640,6706390,0,2,0,0,0,0
44279TRUJILLNUEV,153496,1303,782685,10065720,8,5,5,0,0,1
44226ZORRITOS_N,837785,0,630148,23421787,0,23,0,0,0,0
44226TALARA N,201309,1,152178,5483021,0,11,0,0,0,0
44226CARAPONGO,682285,0,512246,28153718,0,16,0,0,0,0
44228PARAGSHA_NVA,184072,340,924035,9048758,3,2,2,0,0,2
44264TRUJILLNUEV,154221,1350,785820,10115611,0,1,1,0,0,1
44260PARAGSHA_NVA,184136,380,924935,8994120,2,1,1,0,0,2
44226ABANCAY,1703398,0,1278540,47569086,0,1,0,0,0,0
44226CHAVARRIA_N,890559,4,669364,24929146,1,4,0,0,0,0
44331PARAGSHA_NVA,185036,464,930100,8908673,11,6,2,0,0,2
44297PARAGSHA_NVA,185473,337,931140,9096557,4,6,6,0,0,2
44310ORCOTUNA,1243806,0,933324,48527331,0,7,2,0,0,2
44318PARAGSHA_NVA,185885,410,933720,9164498,4,5,2,0,0,2
44226TRUJILLO_N,3153172,0,2366550,99083347,0,6,0,0,0,0
44227CVERDE,130311,2,651665,5435138,0,1,0,0,0,0
44292ICA,156088,469,786750,11386961,381,18,18,1,206,1
44227AYAVIRI,43906,6,219675,4876829,0,1,0,0,0,0
44284TRUJILLNUEV,153845,1416,788480,10856103,33,4,4,0,0,1
44238ICA,156617,125,789130,12531668,2,14,14,4,2747,1
44227HUACHO,114135,207,573190,6524797,0,5,0,0,0,0
44265ICA,157611,104,789710,12240876,0,21,21,0,0,1
44227LANINA_N,2599867,0,1951552,77672339,0,4,0,0,0,0
44227YARABAMBA,3970817,0,2979198,204704132,0,1,0,0,0,0
44299PARAGSHA_NVA,186518,417,937070,9090973,4,3,2,0,0,2
44270TRUJILLNUEV,155074,1324,789760,9713132,0,3,3,0,0,1
44227CARABAYLLO,241517,325,1211640,9008774,0,9,0,0,0,0
44227GUADALUPE_N,1512439,0,1135446,42246601,0,3,0,0,0,0
44201ICA,157790,84,790555,12544002,0,18,18,0,0,1
44288PARAGSHA_NVA,186988,355,938790,9118101,13,7,7,0,0,2
44290SOCABAYA_REP_N,1253636,0,941156,40541193,2,8,2,0,0,2
44227TINGOM_ETS_N,427077,0,321376,32243563,0,3,0,0,0,0
44227PLANICIE,198798,313,997260,6752449,0,4,0,0,0,0
44227SANJUAN_N,1009210,0,758634,28018862,0,2,0,0,0,0
44243TRUJILLNUEV,154920,1383,790555,11384365,0,7,7,0,0,1
44227ZORRITOS_N,899305,0,676538,25094142,0,8,0,0,0,0
44227TALARA N,218077,0,164818,5932049,0,6,0,1,6,0
44227CARAPONGO,734638,0,551680,30198184,0,10,0,0,0,0
44329CHICLAYO_N,1254915,1,942926,41518044,6,9,3,0,0,2
44227REQUE,1774751,0,1331952,54909295,0,8,0,0,0,0
44227CHAVARRIA_N,917405,4,689054,25631730,0,2,0,0,0,0
44284INDEPE_N,1257286,0,943614,84689626,1,33,31,0,0,2
44328CHICLAYO_N,1256671,0,943710,41213497,0,17,5,3,216,2
44278PARAGSHA_NVA,187956,373,943845,9210429,3,2,2,0,0,2
44227TRUJILLO_N,3118973,0,2340906,100776587,0,3,0,0,0,0
44227COTARUSE_N,1627227,0,1221138,52732150,0,1,0,0,0,0
44282TRUJILLNUEV,154847,1460,790875,10940785,4,5,5,0,0,1
44228AZANGARO,211293,18,1056710,2286482,0,2,0,0,0,0
44285ICA,157874,95,791575,12217582,0,29,19,2,146,1
44228ZAPALLAL,228965,1301,1152100,2247389,0,7,0,0,0,0
44304ICA,158332,80,792395,13577605,0,6,1,0,0,1
44228HUACHO,113776,211,571380,6548899,0,5,0,0,0,0
44228VENTANILLA,202090,296,1013705,6130826,0,3,0,0,0,0
44228HUAYUCACHI,273578,8,1368030,1886861,0,2,0,0,0,0
44228LANINA_N,2626773,0,1971700,78427238,0,2,0,0,0,0
44228JULIACA_N,151220,0,114204,5479284,0,1,0,0,0,0
44294ICA,157976,75,792750,12551821,0,32,8,0,0,1
44228CARABAYLLO,238760,324,1197560,9259232,0,6,0,0,0,0
44228GUADALUPE_N,1431015,0,1074488,40066226,0,4,0,0,0,0
44289SOCABAYA_REP_N,1260801,0,946398,38689449,0,9,1,0,0,2
44290PARAGSHA_NVA,188483,393,946665,9229467,4,4,4,0,0,2
44277INDEPE_N,1263465,0,947914,84378760,0,24,23,0,0,2
44228TINGOM_ETS_N,432495,0,325434,32594434,0,1,0,0,0,0
44228PLANICIE,197323,290,989785,6986150,0,1,0,0,0,0
44228SANJUAN_N,986300,0,741242,27402569,0,2,0,0,0,0
44280TRUJILLNUEV,155154,1420,793385,10827846,8,1,1,0,0,1
44228ZORRITOS_N,978812,0,735956,27292511,0,13,0,0,0,0
44228CARAPONGO,657890,0,494038,24489055,0,5,0,0,0,0
44225PARAGSHA_NVA,189304,343,950285,9226234,7,8,4,0,0,2
44298ICA,158229,94,793690,12217695,0,18,18,1,366,1
44228ABANCAY,1732952,0,1300860,48321530,0,1,0,0,0,0
44228CHAVARRIA_N,791954,2,595388,22202134,4,2,0,0,0,0
44309INDEPE_N,1275303,0,956672,101431873,0,21,11,0,0,2
44291SOCABAYA_REP_N,1277226,0,958832,40835600,0,1,1,0,0,2
44228TRUJILLO_N,2670560,0,2004558,82654134,0,10,0,8,1771,0
44228COTARUSE_N,1623960,0,1218668,53087773,0,2,0,0,0,0
44290ICA,158545,90,794395,13306803,0,50,22,0,0,1
44280ICA,157755,98,794875,12564060,2,12,12,0,0,1
44226ICA,158780,77,795440,12222219,2,32,31,0,0,1
44229HUACHO,116330,173,583785,6394799,0,6,0,0,0,0
44229LANINA_N,2563115,0,1923878,76436489,0,2,0,0,0,0
44202ICA,158979,88,796115,12342781,0,33,33,0,0,1
44229CARABAYLLO,241481,294,1210770,9048408,0,18,0,0,0,0
44229GUADALUPE_N,1466089,0,1100906,41054274,0,2,0,1,2382,0
44330HUANUCO_N,1290166,0,968748,35074292,0,4,1,0,0,2
44229SANJUAN_N,879902,2,661984,24492144,8,2,0,0,0,0
44216ICA,159025,80,796810,12315959,0,25,25,0,0,1
44229ZORRITOS_N,922857,0,694012,25704725,0,12,0,0,0,0
44229TALARA N,234481,0,176868,6378707,0,3,0,0,0,0
44229CARAPONGO,715753,0,537302,32091941,0,5,0,1,126,0
44275HUANUCO_N,1293581,0,971388,35268224,1,3,1,0,0,2
44291TRUJILLNUEV,156492,1358,797820,10425832,4,8,4,0,0,1
44329HUANUCO_N,1294449,0,972106,35203213,1,1,1,0,0,2
44328GUADALUPE_N,1297724,0,974584,36208560,0,38,6,1,2,2
44229TRUJILLO_N,3159540,0,2372122,94258136,15,5,0,5,196,0
44281TRUJILLNUEV,156533,1391,797975,10995781,0,5,5,0,0,1
44230AZANGARO,210271,56,1051975,2255632,0,2,0,0,0,0
44230SANROS_N,1739715,0,1305714,51047468,0,2,0,12,10226,0
44241ICA,159312,85,798070,13328436,0,5,3,0,0,1
44288ICA,159366,80,798420,13253551,0,8,8,0,0,1
44218ICA,159357,88,800605,12734875,3,34,33,0,0,1
44272ICA,159676,67,801380,12758965,2,6,6,1,202,1
44273ICA,159933,67,802710,12988372,3,3,3,0,0,1
44230HUAYUCACHI,274056,2,1370385,1901539,0,2,0,1,188,0
44230QUENCORO_N,1874742,1,1408042,54310242,11,2,0,0,0,0
44230LANINA_N,2605688,0,1955750,77975858,0,4,0,0,0,0
44230YARABAMBA,4020784,0,3016668,210963750,0,1,0,0,0,0
44275TRUJILLNUEV,157891,1289,803715,9369239,2,10,10,0,0,1
44230CARABAYLLO,233470,339,1172040,9620137,0,15,0,0,0,0
44230GUADALUPE_N,1465908,4,1100620,40959059,7,5,0,0,0,0
44268HUANUCO_N,1314634,0,987212,35727266,1,3,1,0,0,2
44230TINGOM_ETS_N,430512,0,323904,33184887,0,2,0,0,0,0
44230PLANICIE,200062,279,1003185,6741074,0,1,0,1,6,0
44230SANJUAN_N,862022,2,648210,23923306,9,4,0,0,0,0
44274ICA,160530,112,803795,12797237,0,12,12,1,12,1
44230ZORRITOS_N,856135,0,643968,23856265,0,8,0,0,0,0
44230TALARA N,209186,0,158064,5698660,0,4,0,0,0,0
44230CARAPONGO,698048,0,524046,33079205,1,3,0,0,0,0
44221ICA,160534,84,804280,13085074,0,25,25,0,0,1
44226TRUJILLNUEV,158174,1303,805240,10960847,0,2,2,0,0,1
44230ABANCAY,1719089,0,1290252,47946280,0,1,0,0,0,0
44230CHAVARRIA_N,948780,0,712776,26922359,0,2,0,0,0,0
44230ICA,159904,95,805450,12048251,0,33,33,1,118,1
44212HUANUCO_N,1319685,0,990920,35858212,0,7,4,2,1422,2
44266ICA,160488,96,805845,11830156,0,27,27,1,18,1
44230TRUJILLO_N,3660839,20,2748624,106630357,13,6,0,32,7980,0
44231AZANGARO,211069,32,1055770,2209284,0,2,0,0,0,0
44231SANROS_N,1670862,1,1254160,48622864,0,2,0,2,2850,0
44289ICA,160756,86,805860,12895030,0,3,3,0,0,1
44220ICA,161015,89,806375,13116031,0,30,24,0,0,1
44293ICA,161104,71,807835,12431681,2,18,18,0,0,1
44268TRUJILLNUEV,159174,1295,809635,9059188,2,3,3,0,0,1
44231SOCABAYA_N,1918278,0,1439726,62212632,0,2,0,0,0,0
44231QUENCORO_N,1880334,2,1411956,53453202,2,2,0,0,0,0
44231LANINA_N,2566730,0,1926658,76613981,0,1,0,0,0,0
44231YARABAMBA,4029032,1,3022834,210332045,0,1,0,0,0,0
44235ICA,162049,101,811335,12622617,0,15,15,0,0,1
44231CARABAYLLO,236192,342,1185255,9401031,0,29,0,0,0,0
44231GUADALUPE_N,1484244,0,1114500,41335213,0,3,0,0,0,0
44330INDEPE_N,1334250,0,1001520,103448518,0,31,12,0,0,2
44231TINGOM_ETS_N,421633,0,317316,32334525,1,3,0,0,0,0
44296ICA,161963,128,811890,11516618,0,21,21,0,0,1
44231ZORRITOS_N,770936,0,580004,21484211,0,9,0,0,0,0
44231TALARA N,201969,0,152576,5497741,0,3,0,0,0,0
44231CARAPONGO,687726,0,516262,31269704,1,6,0,0,0,0
44336HUANUCO_N,1336149,7,1003838,36349558,6,7,1,1,7142,2
44237ICA,161839,105,813090,12398606,2,12,12,1,60,1
44231CHAVARRIA_N,948876,0,712916,26940399,0,2,0,0,0,0
44219ICA,162418,92,813790,12733673,0,23,16,0,0,1
44273HUANUCO_N,1345370,0,1010196,36532452,1,3,1,0,0,2
44329INDEPE_N,1348565,0,1011914,103886711,0,48,16,0,0,2
44231TRUJILLO_N,2694383,14,2026680,83619115,72,9,0,10,404,0
44231COTARUSE_N,1601445,0,1201776,52292537,0,7,0,0,0,0
44213ICA,162481,81,815505,12071986,2,9,9,0,0,1
44256ICA,162620,78,816015,12242537,2,6,6,1,184,1
44283TRUJILLNUEV,160507,1222,816705,11041978,0,20,4,8,460,1
44229ICA,163346,80,817880,11686453,0,30,30,0,0,1
44249ICA,163164,86,818785,12582876,0,15,15,0,0,1
44232HUAYUCACHI,274763,6,1373905,1823197,0,2,0,0,0,0
44232QUENCORO_N,1855926,10,1394226,53259105,7,2,0,0,0,0
44232LANINA_N,2554413,0,1917358,76141327,0,1,0,0,0,0
44232YARABAMBA,3962237,0,2972770,206610169,0,1,0,0,0,0
44305ICA,163311,97,819605,12456564,0,15,3,0,0,1
44215ICA,162997,80,820130,11618260,2,9,9,0,0,1
44232GUADALUPE_N,1487707,0,1117128,41476751,0,2,0,0,0,0
